parameter_id,parameter_value,incremental_cost_jpy,incremental_qaly,icer_jpy_per_qaly,incremental_net_monetary_benefit_jpy,cost_effective_at_wtp
administration_cost_pep,0.0,46844.671019632005,0.00326712392712147,14338198.386280663,-30509.051384024657,False
administration_cost_pep,50.0,46894.671019632005,0.00326712392712147,14353502.366513837,-30559.051384024657,False
administration_cost_pep,100.0,46944.671019632005,0.00326712392712147,14368806.346747013,-30609.051384024657,False
administration_cost_pep,150.0,46994.671019632005,0.00326712392712147,14384110.326980188,-30659.051384024657,False
administration_cost_pep,200.0,47044.671019632005,0.00326712392712147,14399414.307213362,-30709.051384024657,False
administration_cost_pep,250.0,47094.671019632005,0.00326712392712147,14414718.287446538,-30759.051384024657,False
administration_cost_pep,300.0,47144.671019632005,0.00326712392712147,14430022.267679714,-30809.051384024657,False
administration_cost_pep,350.0,47194.671019632005,0.00326712392712147,14445326.247912887,-30859.051384024657,False
administration_cost_pep,400.0,47244.671019632005,0.00326712392712147,14460630.228146063,-30909.051384024657,False
administration_cost_pep,450.0,47294.671019632005,0.00326712392712147,14475934.208379237,-30959.051384024657,False
administration_cost_pep,500.0,47344.671019632005,0.00326712392712147,14491238.188612413,-31009.051384024657,False
administration_cost_pep,550.0,47394.671019632005,0.00326712392712147,14506542.168845588,-31059.051384024657,False
administration_cost_pep,600.0,47444.671019632005,0.00326712392712147,14521846.149078762,-31109.051384024657,False
administration_cost_pep,650.0,47494.671019632005,0.00326712392712147,14537150.129311938,-31159.051384024657,False
administration_cost_pep,700.0,47544.671019632005,0.00326712392712147,14552454.109545114,-31209.051384024657,False
administration_cost_pep,750.0,47594.671019632005,0.00326712392712147,14567758.089778287,-31259.051384024657,False
administration_cost_pep,800.0,47644.671019632005,0.00326712392712147,14583062.070011463,-31309.051384024657,False
administration_cost_pep,850.0,47694.671019632005,0.00326712392712147,14598366.050244637,-31359.051384024657,False
administration_cost_pep,900.0,47744.671019632005,0.00326712392712147,14613670.030477813,-31409.051384024657,False
administration_cost_pep,950.0,47794.671019632005,0.00326712392712147,14628974.010710988,-31459.051384024657,False
administration_cost_pep,1000.0,47844.671019632005,0.00326712392712147,14644277.990944162,-31509.051384024657,False
administration_cost_pep,1050.0,47894.671019632005,0.00326712392712147,14659581.971177338,-31559.051384024657,False
administration_cost_pep,1100.0,47944.671019632005,0.00326712392712147,14674885.951410513,-31609.051384024657,False
administration_cost_pep,1150.0,47994.671019632005,0.00326712392712147,14690189.931643687,-31659.051384024657,False
administration_cost_pep,1200.0,48044.671019632005,0.00326712392712147,14705493.911876863,-31709.051384024657,False
administration_cost_pep,1250.0,48094.671019632005,0.00326712392712147,14720797.892110037,-31759.051384024657,False
administration_cost_pep,1300.0,48144.671019632005,0.00326712392712147,14736101.872343212,-31809.051384024657,False
administration_cost_pep,1350.0,48194.671019632005,0.00326712392712147,14751405.852576388,-31859.051384024657,False
administration_cost_pep,1400.0,48244.671019632005,0.00326712392712147,14766709.832809562,-31909.051384024657,False
administration_cost_pep,1450.0,48294.671019632005,0.00326712392712147,14782013.813042738,-31959.051384024657,False
administration_cost_pep,1500.0,48344.671019632005,0.00326712392712147,14797317.793275913,-32009.051384024657,False
administration_cost_pep,1550.0,48394.671019632005,0.00326712392712147,14812621.773509087,-32059.051384024657,False
administration_cost_pep,1600.0,48444.671019632005,0.00326712392712147,14827925.753742263,-32109.051384024657,False
administration_cost_pep,1650.0,48494.671019632005,0.00326712392712147,14843229.733975437,-32159.051384024657,False
administration_cost_pep,1700.0,48544.671019632005,0.00326712392712147,14858533.714208612,-32209.051384024657,False
administration_cost_pep,1750.0,48594.671019632005,0.00326712392712147,14873837.694441788,-32259.051384024657,False
administration_cost_pep,1800.0,48644.671019632005,0.00326712392712147,14889141.674674962,-32309.051384024657,False
administration_cost_pep,1850.0,48694.671019632005,0.00326712392712147,14904445.654908137,-32359.051384024657,False
administration_cost_pep,1900.0,48744.671019632005,0.00326712392712147,14919749.635141313,-32409.051384024657,False
administration_cost_pep,1950.0,48794.671019632005,0.00326712392712147,14935053.615374487,-32459.051384024657,False
administration_cost_pep,2000.0,48844.671019632005,0.00326712392712147,14950357.595607663,-32509.051384024657,False
administration_cost_pep,2050.0,48894.671019632005,0.00326712392712147,14965661.575840836,-32559.051384024657,False
administration_cost_pep,2100.0,48944.671019632005,0.00326712392712147,14980965.556074012,-32609.051384024657,False
administration_cost_pep,2150.0,48994.671019632005,0.00326712392712147,14996269.536307188,-32659.051384024657,False
administration_cost_pep,2200.0,49044.671019632005,0.00326712392712147,15011573.516540362,-32709.051384024657,False
administration_cost_pep,2250.0,49094.671019632005,0.00326712392712147,15026877.496773537,-32759.051384024657,False
administration_cost_pep,2300.0,49144.671019632005,0.00326712392712147,15042181.477006713,-32809.05138402466,False
administration_cost_pep,2350.0,49194.671019632005,0.00326712392712147,15057485.457239887,-32859.05138402466,False
administration_cost_pep,2400.0,49244.671019632005,0.00326712392712147,15072789.437473062,-32909.05138402466,False
administration_cost_pep,2450.0,49294.671019632005,0.00326712392712147,15088093.417706236,-32959.05138402466,False
administration_cost_pep,2500.0,49344.671019632005,0.00326712392712147,15103397.397939412,-33009.05138402466,False
administration_cost_pep,2550.0,49394.671019632005,0.00326712392712147,15118701.378172588,-33059.05138402466,False
administration_cost_pep,2600.0,49444.671019632005,0.00326712392712147,15134005.358405761,-33109.05138402466,False
administration_cost_pep,2650.0,49494.671019632005,0.00326712392712147,15149309.338638937,-33159.05138402466,False
administration_cost_pep,2700.0,49544.671019632005,0.00326712392712147,15164613.318872113,-33209.05138402466,False
administration_cost_pep,2750.0,49594.671019632005,0.00326712392712147,15179917.299105287,-33259.05138402466,False
administration_cost_pep,2800.0,49644.671019632005,0.00326712392712147,15195221.279338462,-33309.05138402466,False
administration_cost_pep,2850.0,49694.671019632005,0.00326712392712147,15210525.259571638,-33359.05138402466,False
administration_cost_pep,2900.0,49744.671019632005,0.00326712392712147,15225829.239804812,-33409.05138402466,False
administration_cost_pep,2950.0,49794.671019632005,0.00326712392712147,15241133.220037987,-33459.05138402466,False
administration_cost_pep,3000.0,49844.671019632005,0.00326712392712147,15256437.200271161,-33509.05138402466,False
administration_cost_pep,3050.0,49894.671019632005,0.00326712392712147,15271741.180504337,-33559.05138402466,False
administration_cost_pep,3100.0,49944.671019632005,0.00326712392712147,15287045.160737513,-33609.05138402466,False
administration_cost_pep,3150.0,49994.671019632005,0.00326712392712147,15302349.140970686,-33659.05138402466,False
administration_cost_pep,3200.0,50044.671019632005,0.00326712392712147,15317653.121203862,-33709.05138402466,False
administration_cost_pep,3250.0,50094.671019632005,0.00326712392712147,15332957.101437038,-33759.05138402466,False
administration_cost_pep,3300.0,50144.671019632005,0.00326712392712147,15348261.081670212,-33809.05138402466,False
administration_cost_pep,3350.0,50194.671019632005,0.00326712392712147,15363565.061903387,-33859.05138402466,False
administration_cost_pep,3400.0,50244.671019632005,0.00326712392712147,15378869.042136561,-33909.05138402466,False
administration_cost_pep,3450.0,50294.671019632005,0.00326712392712147,15394173.022369737,-33959.05138402466,False
administration_cost_pep,3500.0,50344.671019632005,0.00326712392712147,15409477.002602912,-34009.05138402466,False
administration_cost_pep,3550.0,50394.671019632005,0.00326712392712147,15424780.982836086,-34059.05138402466,False
administration_cost_pep,3600.0,50444.671019632005,0.00326712392712147,15440084.963069262,-34109.05138402466,False
administration_cost_pep,3650.0,50494.671019632005,0.00326712392712147,15455388.943302438,-34159.05138402466,False
administration_cost_pep,3700.0,50544.671019632005,0.00326712392712147,15470692.923535611,-34209.05138402466,False
administration_cost_pep,3750.0,50594.671019632005,0.00326712392712147,15485996.903768787,-34259.05138402466,False
administration_cost_pep,3800.0,50644.671019632005,0.00326712392712147,15501300.884001961,-34309.05138402466,False
administration_cost_pep,3850.0,50694.671019632005,0.00326712392712147,15516604.864235137,-34359.05138402466,False
administration_cost_pep,3900.0,50744.671019632005,0.00326712392712147,15531908.844468312,-34409.05138402466,False
administration_cost_pep,3950.0,50794.671019632005,0.00326712392712147,15547212.824701486,-34459.05138402466,False
administration_cost_pep,4000.0,50844.671019632005,0.00326712392712147,15562516.804934662,-34509.05138402466,False
administration_cost_pep,4050.0,50894.671019632005,0.00326712392712147,15577820.785167838,-34559.05138402466,False
