parameter_id,parameter_value,incremental_cost_jpy,incremental_qaly,icer_jpy_per_qaly,incremental_net_monetary_benefit_jpy,cost_effective_at_wtp
p_hospital_given_symptomatic,0.0,55700.51201,0.002803353875770021,19869240.37362221,-41683.74263114989,False
p_hospital_given_symptomatic,0.0005,55652.36927176,0.0028328933694866734,19645063.196234714,-41487.90242432663,False
p_hospital_given_symptomatic,0.001,55604.22653352,0.0028624328632033263,19425512.908377435,-41292.062217503364,False
p_hospital_given_symptomatic,0.0015,55556.08379528,0.0028919723569199793,19210447.728638932,-41096.2220106801,False
p_hospital_given_symptomatic,0.002,55507.94105704,0.002921511850636632,18999731.609832134,-40900.38180385684,False
p_hospital_given_symptomatic,0.0025,55459.7983188,0.0029510513443532843,18793233.952001564,-40704.541597033574,False
p_hospital_given_symptomatic,0.003,55411.65558056,0.0029805908380699376,18590829.332496192,-40508.70139021031,False
p_hospital_given_symptomatic,0.0035,55363.51284232,0.0030101303317865906,18392397.251935706,-40312.861183387045,False
p_hospital_given_symptomatic,0.004,55315.37010408,0.003039669825503243,18197821.8949889,-40117.020976563785,False
p_hospital_given_symptomatic,0.0045000000000000005,55267.22736584,0.003069209319219896,18006991.904966366,-39921.18076974052,False
p_hospital_given_symptomatic,0.005,55219.0846276,0.003098748812936549,17819800.171305686,-39725.340562917256,False
p_hospital_given_symptomatic,0.0055,55170.94188936,0.003128288306653201,17636143.629096843,-39529.500356093995,False
p_hospital_given_symptomatic,0.006,55122.79915112,0.0031578278003698544,17455923.069859557,-39333.66014927073,False
p_hospital_given_symptomatic,0.006500000000000001,55074.656412879995,0.0031873672940865073,17279042.96284256,-39137.81994244746,False
p_hospital_given_symptomatic,0.007,55026.513674639995,0.0032169067878031602,17105411.286168426,-38941.97973562419,False
p_hospital_given_symptomatic,0.0075,54978.370936399995,0.0032464462815198136,16934939.367196936,-38746.13952880093,False
p_hospital_given_symptomatic,0.008,54930.228198159995,0.0032759857752364657,16767541.731525086,-38550.29932197767,False
p_hospital_given_symptomatic,0.0085,54882.085459919996,0.0033055252689531177,16603135.96008344,-38354.45911515441,False
p_hospital_given_symptomatic,0.009000000000000001,54833.942721679996,0.0033350647626697715,16441642.55382692,-38158.61890833113,False
p_hospital_given_symptomatic,0.0095,54785.799983439996,0.0033646042563864236,16282984.80555327,-37962.77870150788,False
p_hospital_given_symptomatic,0.01,54737.6572452,0.003394143750103076,16127088.678414896,-37766.93849468461,False
p_hospital_given_symptomatic,0.0105,54689.51450696,0.00342368324381973,15973882.690719975,-37571.09828786134,False
p_hospital_given_symptomatic,0.011,54641.37176872,0.0034532227375363824,15823297.806646133,-37375.25808103809,False
p_hospital_given_symptomatic,0.0115,54593.22903048,0.0034827622312530353,15675267.332515644,-37179.41787421482,False
p_hospital_given_symptomatic,0.012,54545.08629224,0.0035123017249696882,15529726.818304805,-36983.57766739155,False
p_hospital_given_symptomatic,0.0125,54496.943554,0.003541841218686341,15386613.964081869,-36787.73746056829,False
p_hospital_given_symptomatic,0.013000000000000001,54448.80081576,0.0035713807124029945,15245868.531088151,-36591.897253745024,False
p_hospital_given_symptomatic,0.0135,54400.658077520005,0.0036009202061196466,15107432.257195774,-36396.05704692177,False
p_hospital_given_symptomatic,0.014,54352.515339280006,0.0036304596998363,14971248.77649263,-36200.21684009851,False
p_hospital_given_symptomatic,0.0145,54304.372601040006,0.003659999193552952,14837263.542761583,-36004.37663327524,False
p_hospital_given_symptomatic,0.015,54256.2298628,0.003689538687269605,14705423.756635444,-35808.536426451974,False
p_hospital_given_symptomatic,0.0155,54208.08712456,0.003719078180986258,14575678.29622356,-35612.696219628706,False
p_hospital_given_symptomatic,0.016,54159.94438632,0.003748617674702911,14447977.651018342,-35416.856012805445,False
p_hospital_given_symptomatic,0.0165,54111.80164808,0.003778157168419563,14322273.858902343,-35221.015805982184,False
p_hospital_given_symptomatic,0.017,54063.65890984,0.0038076966621362163,14198520.44608745,-35025.175599158916,False
p_hospital_given_symptomatic,0.0175,54015.5161716,0.003837236155852869,14076672.369828237,-34829.335392335655,False
p_hospital_given_symptomatic,0.018000000000000002,53967.37343336,0.0038667756495695217,13956685.963761061,-34633.495185512395,False
p_hospital_given_symptomatic,0.0185,53919.23069512,0.0038963151432861746,13838518.88572961,-34437.65497868913,False
p_hospital_given_symptomatic,0.019,53871.08795688,0.003925854637002827,13722130.067965942,-34241.81477186587,False
p_hospital_given_symptomatic,0.0195,53822.94521864,0.00395539413071948,13607479.669503806,-34045.974565042605,False
p_hospital_given_symptomatic,0.02,53774.8024804,0.0039849336244361325,13494529.030708542,-33850.13435821934,False
p_hospital_given_symptomatic,0.0205,53726.65974216,0.0040144731181527855,13383240.629814385,-33654.294151396076,False
p_hospital_given_symptomatic,0.021,53678.51700392,0.004044012611869439,13273578.041366655,-33458.4539445728,False
p_hospital_given_symptomatic,0.021500000000000002,53630.37426568,0.004073552105586092,13165505.896472093,-33262.61373774954,False
p_hospital_given_symptomatic,0.022,53582.23152744,0.004103091599302744,13058989.84476619,-33066.77353092628,False
p_hospital_given_symptomatic,0.0225,53534.0887892,0.004132631093019397,12953996.518011663,-32870.93332410302,False
p_hospital_given_symptomatic,0.023,53485.94605096,0.00416217058673605,12850493.495247,-32675.093117279754,False
p_hospital_given_symptomatic,0.0235,53437.803312719996,0.004191710080452703,12748449.269408617,-32479.252910456482,False
p_hospital_given_symptomatic,0.024,53389.660574479996,0.004221249574169356,12647833.215354446,-32283.412703633217,False
p_hospital_given_symptomatic,0.0245,53341.51783624,0.004250789067886009,12548615.559220787,-32087.572496809953,False
p_hospital_given_symptomatic,0.025,53293.375098,0.004280328561602661,12450767.349047998,-31891.732289986692,False
p_hospital_given_symptomatic,0.025500000000000002,53245.23235976,0.004309868055319314,12354260.426614176,-31695.892083163428,False
p_hospital_given_symptomatic,0.026000000000000002,53197.08962152,0.004339407549035967,12259067.400419245,-31500.051876340163,False
p_hospital_given_symptomatic,0.0265,53148.94688328,0.004368947042752619,12165161.61976501,-31304.211669516902,False
p_hospital_given_symptomatic,0.027,53100.80414504,0.004398486536469272,12072517.149879644,-31108.371462693638,False
p_hospital_given_symptomatic,0.0275,53052.6614068,0.004428026030185925,11981108.748037873,-30912.531255870374,False
p_hospital_given_symptomatic,0.028,53004.51866856,0.004457565523902579,11890911.840630619,-30716.691049047105,False
p_hospital_given_symptomatic,0.0285,52956.37593032,0.004487105017619231,11801902.501140391,-30520.850842223845,False
p_hospital_given_symptomatic,0.029,52908.23319208,0.004516644511335884,11714057.428980919,-30325.01063540058,False
p_hospital_given_symptomatic,0.029500000000000002,52860.09045384,0.0045461840050525365,11627353.929161768,-30129.170428577316,False
p_hospital_given_symptomatic,0.03,52811.9477156,0.0045757234987691894,11541769.89274062,-29933.33022175405,False
p_hospital_given_symptomatic,0.0305,52763.80497736,0.004605262992485842,11457283.778027842,-29737.490014930787,False
p_hospital_given_symptomatic,0.031,52715.66223912,0.0046348024862024936,11373874.592509843,-29541.649808107533,False
p_hospital_given_symptomatic,0.0315,52667.51950088,0.004664341979919148,11291521.875459256,-29345.809601284258,False
p_hospital_given_symptomatic,0.032,52619.37676264001,0.0046938814736358,11210205.681201817,-29149.969394461004,False
p_hospital_given_symptomatic,0.0325,52571.23402439999,0.004723420967352453,11129906.563011033,-28954.12918763773,False
p_hospital_given_symptomatic,0.033,52523.09128615999,0.004752960461069106,11050605.557603508,-28758.288980814465,False
p_hospital_given_symptomatic,0.0335,52474.948547919994,0.004782499954785759,10972284.17020878,-28562.4487739912,False
p_hospital_given_symptomatic,0.034,52426.805809679994,0.004812039448502413,10894924.360189129,-28366.60856716793,False
p_hospital_given_symptomatic,0.0345,52378.663071439994,0.004841578942219064,10818508.527185768,-28170.768360344675,False
p_hospital_given_symptomatic,0.035,52330.520333199995,0.004871118435935719,10743019.49776911,-27974.9281535214,False
p_hospital_given_symptomatic,0.035500000000000004,52282.377594959995,0.004900657929652371,10668440.512571882,-27779.087946698142,False
p_hospital_given_symptomatic,0.036000000000000004,52234.234856719995,0.004930197423369023,10594755.213884726,-27583.24773987488,False
p_hospital_given_symptomatic,0.0365,52186.09211848,0.004959736917085675,10521947.633695131,-27387.407533051628,False
p_hospital_given_symptomatic,0.037,52137.94938024,0.004989276410802328,10450002.182151234,-27191.567326228364,False
p_hospital_given_symptomatic,0.0375,52089.806642,0.005018815904518982,10378903.636433033,-26995.727119405095,False
p_hospital_given_symptomatic,0.038,52041.66390376,0.005048355398235633,10308637.130014306,-26799.88691258184,False
p_hospital_given_symptomatic,0.0385,51993.521165520004,0.0050778948919522875,10239188.14229929,-26604.046705758567,False
p_hospital_given_symptomatic,0.039,51945.378427280004,0.00510743438566894,10170542.488619072,-26408.206498935306,False
p_hospital_given_symptomatic,0.0395,51897.235689040004,0.0051369738793855925,10102686.31057302,-26212.36629211204,False
p_hospital_given_symptomatic,0.04,51849.092950800004,0.0051665133731022455,10035606.066701632,-26016.526085288777,False
p_hospital_given_symptomatic,0.0405,51800.950212560005,0.0051960528668188975,9969288.523477502,-25820.685878465516,False
p_hospital_given_symptomatic,0.041,51752.80747432,0.005225592360535552,9903720.746601833,-25624.845671642237,False
p_hospital_given_symptomatic,0.0415,51704.66473608,0.005255131854252203,9838890.092594543,-25429.00546481898,False
p_hospital_given_symptomatic,0.042,51656.52199784,0.005284671347968857,9774784.200666325,-25233.16525799571,False
p_hospital_given_symptomatic,0.0425,51608.3792596,0.00531421084168551,9711390.984861894,-25037.325051172447,False
p_hospital_given_symptomatic,0.043000000000000003,51560.23652136,0.005343750335402163,9648698.62646374,-24841.484844349183,False
p_hospital_given_symptomatic,0.043500000000000004,51512.09378312,0.005373289829118814,9586695.566646488,-24645.64463752593,False
p_hospital_given_symptomatic,0.044,51463.95104488,0.005402829322835466,9525370.499372194,-24449.80443070267,False
p_hospital_given_symptomatic,0.0445,51415.80830664,0.005432368816552121,9464712.36451747,-24253.964223879393,False
p_hospital_given_symptomatic,0.045,51367.6655684,0.005461908310268774,9404710.341223625,-24058.12401705613,False
p_hospital_given_symptomatic,0.0455,51319.52283016,0.005491447803985427,9345353.841461403,-23862.283810232864,False
p_hospital_given_symptomatic,0.046,51271.38009192,0.005520987297702079,9286632.503802344,-23666.443603409607,False
p_hospital_given_symptomatic,0.0465,51223.23735368,0.005550526791418733,9228536.187389012,-23470.603396586335,False
p_hospital_given_symptomatic,0.047,51175.09461544,0.005580066285135385,9171054.966096766,-23274.763189763078,False
p_hospital_given_symptomatic,0.0475,51126.9518772,0.005609605778852037,9114179.122879958,-23078.922982939817,False
p_hospital_given_symptomatic,0.048,51078.80913896,0.00563914527256869,9057899.144295864,-22883.082776116553,False
p_hospital_given_symptomatic,0.0485,51030.66640072,0.0056686847662853436,9002205.715199808,-22687.242569293285,False
p_hospital_given_symptomatic,0.049,50982.52366248,0.005698224260001996,8947089.713605296,-22491.402362470024,False
p_hospital_given_symptomatic,0.0495,50934.38092424,0.0057277637537186486,8892542.205703188,-22295.56215564676,False
p_hospital_given_symptomatic,0.05,50886.238186,0.0057573032474353015,8838554.441034216,-22099.721948823495,False
p_hospital_given_symptomatic,0.0505,50838.095447759995,0.0057868427411519536,8785117.847809348,-21903.881742000227,False
p_hospital_given_symptomatic,0.051000000000000004,50789.952709519996,0.005816382234868607,8732224.02837274,-21708.04153517696,False
p_hospital_given_symptomatic,0.051500000000000004,50741.809971279996,0.005845921728585261,8679864.754802274,-21512.20132835369,False
p_hospital_given_symptomatic,0.052000000000000005,50693.667233039996,0.005875461222301913,8628031.964642772,-21316.36112153043,False
p_hospital_given_symptomatic,0.0525,50645.524494799996,0.005905000716018564,8576717.756767292,-21120.520914707173,False
p_hospital_given_symptomatic,0.053,50597.381756560004,0.005934540209735218,8525914.387362035,-20924.680707883912,False
p_hospital_given_symptomatic,0.0535,50549.239018320004,0.00596407970345187,8475614.266030563,-20728.84050106065,False
p_hospital_given_symptomatic,0.054,50501.096280080004,0.005993619197168524,8425809.952013215,-20533.000294237383,False
p_hospital_given_symptomatic,0.0545,50452.95354184,0.006023158690885176,8376494.1505177785,-20337.160087414115,False
p_hospital_given_symptomatic,0.055,50404.810803600005,0.006052698184601831,8327659.709157598,-20141.31988059085,False
p_hospital_given_symptomatic,0.0555,50356.668065360005,0.006082237678318483,8279299.614493492,-19945.47967376759,False
