parameter_id,parameter_value,incremental_cost_jpy,incremental_qaly,icer_jpy_per_qaly,incremental_net_monetary_benefit_jpy,cost_effective_at_wtp
remaining_qaly_if_acute_death,0.0,54944.671019632005,0.0028077995579638506,19568587.388580035,-40905.67322981275,False
remaining_qaly_if_acute_death,0.1,54944.671019632005,0.0028148994119638507,19519230.700076472,-40870.17395981275,False
remaining_qaly_if_acute_death,0.2,54944.671019632005,0.0028219992659638507,19470122.36407004,-40834.67468981275,False
remaining_qaly_if_acute_death,0.30000000000000004,54944.671019632005,0.0028290991199638508,19421260.510778453,-40799.17541981275,False
remaining_qaly_if_acute_death,0.4,54944.671019632005,0.0028361989739638504,19372643.289141927,-40763.67614981275,False
remaining_qaly_if_acute_death,0.5,54944.671019632005,0.0028432988279638504,19324268.866589416,-40728.17687981275,False
remaining_qaly_if_acute_death,0.6000000000000001,54944.671019632005,0.0028503986819638505,19276135.42880835,-40692.67760981275,False
remaining_qaly_if_acute_death,0.7000000000000001,54944.671019632005,0.0028574985359638505,19228241.179517824,-40657.17833981275,False
remaining_qaly_if_acute_death,0.8,54944.671019632005,0.0028645983899638506,19180584.340245117,-40621.67906981275,False
remaining_qaly_if_acute_death,0.9,54944.671019632005,0.0028716982439638506,19133163.150105566,-40586.17979981275,False
remaining_qaly_if_acute_death,1.0,54944.671019632005,0.0028787980979638507,19085975.865585677,-40550.68052981275,False
remaining_qaly_if_acute_death,1.1,54944.671019632005,0.0028858979519638507,19039020.76032945,-40515.18125981275,False
remaining_qaly_if_acute_death,1.2000000000000002,54944.671019632005,0.0028929978059638504,18992296.12492785,-40479.68198981276,False
remaining_qaly_if_acute_death,1.3,54944.671019632005,0.002900097659963851,18945800.26671132,-40444.18271981275,False
remaining_qaly_if_acute_death,1.4000000000000001,54944.671019632005,0.0029071975139638505,18899531.509545457,-40408.68344981276,False
remaining_qaly_if_acute_death,1.5,54944.671019632005,0.002914297367963851,18853488.193629507,-40373.18417981275,False
remaining_qaly_if_acute_death,1.6,54944.671019632005,0.0029213972219638506,18807668.675297964,-40337.68490981276,False
remaining_qaly_if_acute_death,1.7000000000000002,54944.671019632005,0.0029284970759638506,18762071.32682493,-40302.18563981276,False
remaining_qaly_if_acute_death,1.8,54944.671019632005,0.0029355969299638502,18716694.53623138,-40266.686369812756,False
remaining_qaly_if_acute_death,1.9000000000000001,54944.671019632005,0.0029426967839638507,18671536.70709519,-40231.187099812756,False
remaining_qaly_if_acute_death,2.0,54944.671019632005,0.0029497966379638503,18626596.258363947,-40195.687829812756,False
remaining_qaly_if_acute_death,2.1,54944.671019632005,0.0029568964919638504,18581871.624170378,-40160.188559812756,False
remaining_qaly_if_acute_death,2.2,54944.671019632005,0.002963996345963851,18537361.253650516,-40124.689289812755,False
remaining_qaly_if_acute_death,2.3000000000000003,54944.671019632005,0.0029710961999638505,18493063.610764444,-40089.190019812755,False
remaining_qaly_if_acute_death,2.4000000000000004,54944.671019632005,0.0029781960539638505,18448977.174119554,-40053.690749812755,False
